0, 42, 5, 2
1, 79, 16, 16
2, 49, 57, 3
3, 46, 5, 3
4, 9, 20, 15
5, 26, 71, 8
6, 24, 9, 6
7, 99, 38, 11
8, 69, 34, 9
9, 15, 81, 3
10, 13, 72, 6
11, 56, 31, 11
12, 8, 78, 3
13, 21, 80, 13
14, 59, 47, 5
15, 44, 2, 5
16, 61, 68, 3
17, 23, 46, 15
18, 15, 8, 14
19, 4, 53, 16
20, 56, 47, 5
21, 16, 53, 4
22, 54, 93, 9
23, 37, 63, 15
24, 76, 49, 4
25, 30, 87, 10
26, 23, 48, 10
27, 27, 63, 15
28, 17, 3, 14
29, 12, 65, 9
30, 34, 75, 9
31, 40, 70, 6
32, 97, 42, 4
33, 75, 15, 2
34, 62, 90, 3
35, 49, 35, 10
36, 35, 39, 2
37, 17, 99, 5
38, 11, 87, 3
39, 28, 66, 3
40, 8, 28, 9
41, 36, 63, 16
42, 12, 81, 5
43, 64, 83, 3
44, 50, 92, 16
45, 40, 77, 14
46, 91, 70, 10
47, 98, 56, 11
48, 61, 17, 10
49, 67, 58, 13
50, 87, 46, 5
51, 15, 20, 3
52, 50, 34, 3
53, 9, 18, 12
54, 37, 46, 12
55, 39, 81, 6
56, 35, 38, 4
57, 14, 18, 14
58, 78, 54, 14
59, 79, 7, 11
60, 64, 45, 11
61, 85, 79, 8
62, 15, 19, 12
63, 9, 23, 6
64, 59, 12, 5
65, 14, 56, 14
66, 11, 32, 14
67, 56, 20, 4
68, 56, 75, 14
69, 18, 88, 6
70, 57, 42, 10
71, 65, 27, 3
72, 43, 52, 3
73, 44, 71, 3
74, 98, 34, 12
75, 52, 97, 6
76, 59, 64, 2
77, 76, 63, 9
78, 33, 97, 6
79, 36, 39, 8
80, 85, 91, 15
81, 19, 34, 2
82, 54, 96, 15
83, 16, 47, 10
84, 45, 87, 5
85, 62, 21, 11
86, 79, 80, 9
87, 8, 69, 3
88, 68, 95, 7
89, 65, 53, 2
90, 56, 36, 11
91, 19, 90, 12
92, 9, 5, 16
93, 34, 58, 10
94, 26, 61, 7
95, 27, 82, 12
96, 88, 43, 5
97, 90, 98, 13
98, 64, 79, 8
99, 59, 57, 14
100, 25, 92, 8
101, 93, 45, 14
102, 82, 27, 4
103, 42, 62, 4
104, 69, 97, 9
105, 60, 55, 13
106, 22, 83, 15
107, 67, 29, 9
108, 26, 61, 13
109, 7, 30, 9
110, 86, 1, 6
111, 59, 71, 6
112, 51, 22, 16
113, 21, 57, 5
114, 49, 59, 14
115, 22, 96, 11
116, 77, 92, 5
117, 14, 85, 6
118, 20, 91, 12
119, 26, 56, 6
120, 73, 1, 13
121, 64, 22, 7
122, 89, 29, 3
123, 53, 76, 10
124, 29, 79, 12
125, 55, 73, 2
126, 98, 95, 4
127, 10, 91, 16
128, 74, 36, 7
129, 79, 33, 15
130, 34, 4, 9
131, 82, 1, 10
132, 8, 16, 9
133, 91, 64, 14
134, 3, 48, 13
135, 24, 18, 14
136, 83, 70, 16
137, 18, 22, 4
138, 26, 27, 15
139, 21, 37, 2
140, 11, 5, 16
141, 79, 97, 8
142, 72, 41, 10
143, 54, 19, 9
144, 8, 52, 3
145, 86, 3, 2
146, 22, 62, 11
147, 13, 28, 8
148, 92, 1, 12
149, 4, 68, 12
150, 64, 38, 13
151, 14, 96, 9
152, 85, 46, 6
153, 64, 15, 4
154, 0, 73, 4
155, 84, 52, 3
156, 76, 96, 4
157, 45, 66, 12
158, 67, 80, 4
159, 48, 62, 14
160, 18, 73, 4
161, 32, 82, 10
162, 32, 62, 4
163, 75, 87, 3
164, 12, 37, 12
165, 80, 84, 2
166, 93, 4, 5
167, 98, 41, 4
168, 64, 30, 2
169, 17, 45, 5
170, 9, 3, 14
171, 90, 51, 4
172, 93, 81, 8
173, 37, 42, 16
174, 92, 91, 10
175, 96, 32, 8
176, 66, 71, 15
177, 42, 21, 8
178, 11, 43, 11
179, 1, 32, 12
180, 54, 4, 6
181, 4, 24, 9
182, 64, 83, 16
183, 84, 85, 12
184, 19, 41, 9
185, 7, 37, 14
186, 11, 52, 6
187, 30, 26, 11
188, 82, 45, 16
189, 87, 65, 13
190, 59, 58, 5
191, 30, 14, 4
192, 54, 60, 8
193, 66, 57, 4
194, 18, 4, 4
195, 70, 64, 4
196, 70, 53, 14
197, 23, 12, 12
198, 96, 50, 5
199, 82, 58, 11
200, 24, 78, 16
201, 61, 49, 13
202, 98, 63, 13
203, 89, 1, 2
204, 95, 38, 14
205, 13, 82, 8
206, 48, 73, 11
207, 87, 24, 12
208, 20, 40, 16
209, 8, 51, 5
210, 11, 17, 12
211, 58, 25, 4
212, 34, 77, 12
213, 86, 93, 11
214, 63, 97, 6
215, 54, 2, 10
216, 92, 52, 13
217, 63, 81, 6
218, 20, 94, 10
219, 68, 13, 4
220, 85, 30, 11
221, 16, 92, 4
222, 53, 79, 7
223, 62, 99, 6
224, 88, 97, 5
225, 29, 10, 12
226, 85, 29, 4
227, 10, 92, 6
228, 5, 12, 10
229, 45, 19, 2
230, 65, 76, 7
231, 83, 39, 7
232, 92, 89, 11
233, 63, 83, 6
234, 72, 8, 11
235, 99, 35, 6
236, 7, 2, 11
237, 69, 32, 5
238, 22, 54, 9
239, 58, 64, 4
240, 83, 16, 10
241, 72, 93, 10
242, 50, 90, 16
243, 12, 53, 4
244, 41, 15, 5
245, 34, 90, 13
246, 15, 85, 2
247, 65, 8, 14
248, 1, 29, 5
249, 29, 7, 2
250, 67, 49, 11
251, 39, 67, 4
252, 91, 55, 3
253, 51, 45, 15
254, 90, 1, 9
255, 18, 90, 8
256, 71, 55, 10
257, 0, 23, 9
258, 0, 8, 12
259, 58, 92, 8
260, 16, 14, 16
261, 61, 14, 12
262, 45, 78, 10
263, 6, 11, 8
264, 7, 42, 12
265, 16, 41, 16
266, 13, 58, 12
267, 70, 55, 14
268, 88, 96, 16
269, 97, 11, 4
270, 51, 3, 9
271, 66, 75, 12
272, 76, 0, 8
273, 1, 7, 5
274, 99, 42, 13
275, 25, 11, 7
276, 46, 32, 15
277, 45, 91, 10
278, 74, 4, 7
279, 60, 14, 7
280, 25, 29, 6
281, 68, 64, 9
282, 72, 48, 15
283, 59, 0, 14
284, 41, 55, 9
285, 97, 2, 4
286, 37, 31, 13
287, 75, 13, 15
288, 52, 31, 15
289, 39, 32, 10
290, 71, 54, 7
291, 87, 32, 2
292, 97, 53, 5
293, 53, 86, 12
294, 34, 8, 6
295, 63, 9, 15
296, 85, 0, 10
297, 34, 70, 7
298, 23, 66, 4
299, 66, 6, 14
300, 46, 23, 7
301, 88, 14, 7
302, 94, 60, 16
303, 35, 40, 8
304, 98, 61, 8
305, 19, 61, 14
306, 2, 5, 5
307, 90, 1, 9
308, 75, 14, 12
309, 85, 95, 8
310, 46, 22, 2
311, 63, 83, 6
312, 39, 41, 16
313, 68, 31, 9
314, 90, 28, 2
315, 85, 96, 12
316, 33, 72, 3
317, 68, 67, 15
318, 71, 33, 11
319, 16, 36, 5
320, 84, 36, 12
321, 43, 84, 16
322, 39, 36, 9
323, 73, 34, 5
324, 52, 15, 4
325, 47, 57, 10
326, 9, 91, 4
327, 96, 89, 12
328, 56, 46, 8
329, 41, 88, 7
330, 70, 0, 14
331, 36, 8, 11
332, 21, 80, 12
333, 63, 69, 10
334, 59, 54, 5
335, 62, 50, 6
336, 8, 57, 14
337, 67, 57, 14
338, 47, 32, 11
