0, 74, 83, 11
1, 30, 79, 7
2, 53, 25, 9
3, 7, 6, 15
4, 56, 39, 12
5, 50, 73, 9
6, 47, 27, 10
7, 81, 98, 16
8, 38, 59, 14
9, 43, 86, 12
10, 31, 41, 14
11, 40, 47, 15
12, 96, 93, 8
13, 16, 76, 4
14, 23, 36, 14
15, 24, 5, 7
16, 60, 98, 10
17, 80, 6, 10
18, 31, 17, 3
19, 89, 18, 6
20, 15, 82, 4
21, 82, 83, 10
22, 44, 14, 3
23, 63, 64, 12
24, 51, 54, 10
25, 75, 50, 16
26, 59, 38, 11
27, 90, 63, 14
28, 63, 66, 5
29, 80, 53, 6
30, 56, 66, 6
31, 21, 69, 14
32, 40, 58, 16
33, 17, 68, 14
34, 51, 79, 2
35, 44, 46, 4
36, 1, 10, 11
37, 23, 11, 16
38, 87, 28, 3
39, 20, 49, 6
40, 86, 16, 15
41, 67, 29, 13
42, 9, 46, 15
43, 12, 89, 13
44, 19, 69, 12
45, 83, 82, 14
46, 24, 84, 2
47, 89, 98, 13
48, 39, 80, 10
49, 92, 27, 5
50, 33, 45, 15
51, 8, 82, 10
52, 79, 17, 11
53, 44, 26, 10
54, 69, 11, 9
55, 28, 94, 3
56, 28, 56, 4
57, 42, 92, 7
58, 39, 78, 8
59, 3, 38, 10
60, 92, 73, 4
61, 91, 21, 11
62, 66, 99, 7
63, 81, 37, 8
64, 20, 15, 13
65, 92, 5, 8
66, 49, 30, 8
67, 90, 78, 16
68, 30, 83, 10
69, 2, 84, 3
70, 64, 84, 4
71, 56, 13, 12
72, 29, 0, 12
73, 75, 46, 9
74, 58, 24, 12
75, 67, 58, 9
76, 19, 6, 3
77, 38, 9, 12
78, 65, 31, 7
79, 48, 66, 15
80, 10, 45, 11
81, 82, 95, 4
82, 23, 51, 4
83, 8, 53, 15
84, 22, 77, 3
85, 4, 83, 14
86, 70, 45, 2
87, 99, 4, 7
88, 78, 32, 3
89, 1, 65, 2
90, 92, 17, 7
91, 29, 51, 7
92, 24, 62, 4
93, 43, 80, 6
94, 6, 10, 14
95, 10, 45, 16
96, 14, 48, 2
97, 59, 19, 7
98, 64, 20, 4
99, 30, 82, 6
100, 2, 93, 5
101, 88, 30, 8
102, 99, 54, 3
103, 28, 41, 16
104, 45, 71, 12
105, 12, 29, 14
106, 7, 58, 8
107, 11, 38, 2
108, 7, 43, 13
109, 34, 93, 10
110, 75, 40, 3
111, 88, 40, 13
112, 41, 93, 10
113, 30, 64, 2
114, 45, 52, 15
115, 74, 46, 11
116, 27, 69, 6
117, 58, 87, 4
118, 37, 51, 3
119, 40, 59, 16
120, 61, 0, 14
121, 55, 59, 15
122, 96, 67, 8
123, 12, 94, 11
124, 51, 16, 3
125, 99, 94, 12
126, 45, 49, 10
127, 83, 75, 2
128, 13, 88, 14
129, 41, 62, 7
130, 97, 48, 4
131, 8, 23, 5
132, 16, 42, 9
133, 13, 7, 6
134, 74, 81, 16
135, 66, 12, 14
136, 44, 68, 16
137, 3, 33, 12
138, 5, 93, 5
139, 5, 18, 2
140, 90, 81, 9
141, 97, 35, 3
142, 32, 3, 13
143, 36, 1, 4
144, 11, 73, 12
145, 96, 4, 2
146, 50, 41, 7
147, 45, 7, 7
148, 34, 67, 6
149, 70, 14, 11
150, 39, 83, 4
151, 76, 18, 14
152, 20, 86, 12
153, 63, 5, 8
154, 59, 47, 15
155, 24, 99, 9
156, 70, 89, 8
157, 90, 52, 14
158, 14, 93, 16
159, 4, 25, 11
160, 71, 72, 12
161, 76, 11, 8
162, 24, 19, 14
163, 7, 27, 3
164, 7, 44, 8
165, 63, 78, 4
166, 22, 96, 11
167, 35, 74, 16
168, 62, 8, 15
169, 69, 24, 2
170, 68, 78, 3
171, 3, 6, 3
172, 25, 7, 9
173, 5, 60, 9
174, 61, 43, 7
175, 61, 1, 9
176, 92, 8, 5
177, 19, 41, 3
178, 5, 69, 7
179, 26, 34, 6
180, 5, 21, 12
181, 9, 90, 11
182, 91, 66, 10
183, 44, 93, 6
184, 15, 47, 3
185, 63, 49, 10
186, 31, 73, 5
187, 79, 28, 10
188, 36, 61, 14
189, 97, 96, 2
190, 26, 23, 5
191, 25, 92, 3
192, 85, 54, 12
193, 63, 52, 12
194, 81, 72, 9
195, 1, 30, 7
196, 42, 30, 12
197, 78, 71, 9
198, 68, 43, 4
199, 14, 12, 6
200, 45, 31, 16
201, 35, 71, 6
202, 9, 95, 13
203, 16, 7, 7
204, 70, 38, 15
205, 14, 87, 12
206, 45, 61, 9
207, 20, 74, 15
208, 71, 98, 8
209, 71, 92, 11
210, 13, 98, 6
211, 87, 12, 15
212, 29, 87, 11
213, 47, 62, 13
214, 71, 63, 2
215, 57, 88, 14
216, 37, 38, 9
217, 10, 2, 16
218, 62, 7, 15
219, 84, 39, 8
220, 52, 14, 16
221, 25, 27, 5
222, 3, 72, 11
223, 85, 19, 10
224, 98, 6, 2
225, 14, 54, 10
226, 12, 10, 6
227, 34, 2, 8
228, 24, 10, 2
229, 34, 68, 10
230, 96, 52, 5
231, 65, 7, 13
232, 64, 26, 9
233, 46, 34, 16
234, 23, 6, 6
235, 40, 38, 15
236, 39, 60, 11
237, 18, 32, 16
238, 38, 47, 5
239, 48, 56, 8
240, 7, 58, 3
241, 7, 57, 11
242, 80, 42, 8
243, 0, 13, 12
244, 57, 88, 10
245, 9, 32, 11
246, 76, 20, 4
247, 13, 73, 3
248, 91, 38, 9
249, 29, 55, 2
250, 33, 87, 5
251, 19, 58, 12
252, 66, 47, 11
253, 19, 1, 8
254, 75, 49, 6
255, 19, 7, 3
256, 79, 5, 4
257, 68, 42, 8
258, 38, 27, 8
259, 32, 37, 3
260, 1, 17, 11
261, 61, 57, 10
262, 67, 98, 2
263, 92, 17, 7
264, 89, 25, 14
265, 21, 92, 15
266, 69, 51, 9
267, 86, 10, 6
268, 70, 99, 9
269, 6, 62, 13
270, 53, 97, 13
271, 70, 99, 5
272, 36, 56, 2
273, 46, 35, 12
274, 15, 93, 9
275, 64, 95, 11
276, 81, 30, 2
277, 42, 48, 11
278, 73, 64, 7
279, 0, 74, 16
280, 50, 11, 16
281, 69, 13, 10
282, 43, 27, 10
283, 42, 18, 9
284, 15, 8, 12
285, 8, 31, 15
286, 8, 20, 7
287, 62, 38, 12
288, 20, 74, 2
289, 8, 27, 15
290, 97, 95, 16
291, 82, 80, 12
292, 5, 15, 2
293, 8, 18, 11
294, 65, 38, 11
295, 91, 55, 7
296, 61, 6, 9
297, 32, 33, 5
298, 48, 40, 8
299, 59, 26, 5
300, 78, 66, 6
301, 89, 30, 9
302, 64, 41, 5
303, 74, 34, 13
304, 98, 44, 5
305, 73, 35, 7
306, 70, 41, 2
307, 19, 63, 13
308, 73, 35, 6
309, 66, 22, 3
310, 42, 75, 7
311, 52, 8, 14
312, 45, 29, 6
313, 1, 88, 6
314, 62, 98, 7
315, 41, 77, 12
316, 83, 82, 9
317, 99, 5, 10
318, 42, 19, 13
319, 60, 11, 5
320, 54, 70, 8
321, 43, 25, 3
322, 88, 56, 11
323, 1, 27, 8
324, 70, 91, 13
325, 78, 19, 7
326, 0, 12, 13
327, 98, 49, 5
328, 95, 30, 4
329, 79, 6, 5
330, 66, 17, 7
331, 51, 46, 3
332, 49, 82, 5
333, 27, 12, 16
334, 24, 61, 15
335, 19, 8, 16
336, 58, 50, 10
337, 89, 95, 4
338, 48, 93, 7
339, 93, 25, 15
340, 67, 37, 14
341, 58, 75, 14
342, 89, 22, 4
343, 35, 38, 14
344, 88, 78, 12
345, 93, 51, 8
346, 37, 4, 13
347, 56, 0, 4
348, 46, 92, 11
349, 18, 46, 10
350, 98, 59, 5
351, 64, 26, 2
352, 93, 87, 7
353, 61, 7, 5
354, 13, 98, 5
355, 11, 51, 5
356, 4, 24, 2
357, 32, 64, 12
358, 18, 47, 6
359, 51, 55, 6
360, 30, 47, 12
361, 49, 76, 12
362, 5, 1, 16
363, 41, 65, 4
364, 64, 89, 10
365, 78, 47, 4
366, 64, 82, 15
367, 50, 53, 5
368, 75, 72, 11
369, 56, 65, 6
370, 2, 99, 16
371, 48, 65, 12
372, 92, 40, 6
373, 91, 4, 13
374, 92, 48, 9
375, 39, 67, 4
376, 52, 98, 10
377, 17, 59, 14
378, 89, 91, 2
379, 39, 89, 7
380, 38, 35, 13
381, 61, 40, 16
382, 43, 79, 8
383, 35, 16, 6
384, 97, 75, 3
385, 71, 0, 11
386, 45, 72, 15
387, 67, 88, 11
388, 44, 49, 2
389, 91, 14, 11
390, 80, 61, 2
391, 31, 91, 6
392, 99, 5, 14
393, 11, 94, 6
