0,84,79,15
1,26,41,6
2,87,81,4
3,59,25,16
4,85,17,10
5,68,47,12
6,14,35,4
7,30,18,9
8,65,67,16
9,88,18,8
10,83,90,4
11,51,14,7
12,1,56,13
13,49,37,14
14,28,6,5
15,78,2,11
16,60,53,8
17,30,50,6
18,34,33,12
19,80,52,10
20,71,1,2
21,25,0,5
22,65,40,5
23,38,22,16
24,27,62,11
25,62,78,15
26,99,18,8
27,0,52,10
28,43,0,14
29,23,26,5
30,18,89,2
31,88,25,14
32,37,41,15
33,28,9,9
34,26,15,4
35,50,14,7
36,45,48,16
37,63,80,6
38,65,52,5
39,64,86,2
40,53,50,15
41,98,77,8
42,49,80,4
43,12,68,11
44,61,78,11
45,78,91,9
46,34,53,13
47,24,89,9
48,21,2,7
49,56,78,16
50,91,22,8
51,96,34,6
52,71,42,2
53,61,75,3
54,90,43,8
55,9,14,14
56,32,94,15
57,56,13,12
58,20,67,6
59,84,85,13
60,0,64,13
61,63,11,2
62,10,45,2
63,65,37,10
64,27,2,9
65,91,89,6
66,92,32,13
67,8,35,2
68,6,96,3
69,43,8,14
70,99,28,4
71,83,63,7
72,61,26,5
73,93,85,4
74,48,40,2
75,34,3,6
76,18,82,8
77,16,9,9
78,82,39,2
79,14,67,8
80,19,13,2
81,84,29,4
82,42,90,6
83,55,72,16
84,67,99,16
85,27,80,12
86,7,38,12
87,81,40,3
88,10,44,2
89,31,47,2
90,25,45,5
91,90,43,14
92,4,58,6
93,50,25,3
94,75,11,14
95,59,19,11
96,57,1,12
97,11,49,12
98,97,31,14
99,59,99,16
100,62,69,6
101,99,19,4
102,55,20,5
103,75,85,7
104,93,11,5
105,28,73,2
106,53,86,4
107,67,10,10
108,7,43,14
109,98,14,2
110,54,73,9
111,23,56,8
112,10,96,14
113,89,15,13
114,5,27,7
115,32,21,14
116,6,85,10
117,37,65,9
118,64,87,15
119,60,77,10
120,59,89,7
121,96,52,11
122,15,51,10
123,35,51,2
124,78,68,14
125,56,44,10
126,45,54,12
127,22,78,6
128,0,48,5
129,37,8,16
130,81,0,15
131,62,71,5
132,79,73,11
133,7,17,5
134,88,43,13
135,64,3,11
136,11,58,6
137,88,32,12
138,16,38,5
139,54,92,16
140,37,47,5
141,97,77,5
142,72,39,7
143,40,80,6
144,2,64,16
145,61,29,14
146,65,74,6
147,18,29,15
148,56,26,12
149,61,52,10
150,25,93,3
151,10,28,4
152,89,5,15
153,33,68,16
154,31,79,3
155,88,12,16
156,77,83,2
157,64,38,4
158,53,84,5
159,76,47,12
160,21,1,3
161,17,76,12
162,55,68,15
163,46,29,16
164,10,70,2
165,64,11,8
166,88,49,4
167,8,94,13
168,84,5,16
169,98,88,2
170,82,43,12
171,48,64,9
172,35,12,5
173,65,32,11
174,6,31,15
175,20,8,2
176,53,89,3
177,70,72,14
178,4,28,13
179,64,14,4
180,8,16,4
181,67,86,14
182,31,20,12
183,66,80,8
184,99,11,11
185,98,61,5
186,55,83,6
187,67,22,8
188,57,54,4
189,98,92,5
190,55,83,5
191,68,99,2
192,10,21,9
193,54,75,9
194,79,56,10
195,62,48,15
196,23,27,14
197,19,83,3
198,20,46,5
199,95,74,12
